회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,통계청 한국표준산업분류 10차(소분류),매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
SNT에너지,100840,2012-12,77.44,5.89,-0.24,11.0,14.14,18.12,16.85,3.94,5.29,0.0,0.0,3.19,0.81,11.69,2.43,1.88,5.49,1.34,2.05,1.5,6.32,182.56,162.88,51.29,59.73,0.0,4.27,2.03,0.0,62.6,49.2,55.14,140.21,48.25,37.4,10.78,23.84,24.94,627125.65,82709.83,1501.55,0,0.0,0.0,0.0,0.34,  일반 목적용 기계 제조업,0.0,1.0,0.0,0.0,0.0,0.0
SNT에너지,100840,2013-12,50.81,6.45,-1.57,12.29,8.11,-12.98,19.4,8.06,8.49,0.0,0.0,5.36,0.66,9.19,2.34,1.65,5.18,1.05,1.8,1.17,4.5,197.1,177.76,71.62,57.28,0.0,20.6,11.65,0.0,63.58,52.46,58.17,108.13,46.42,36.42,9.81,19.92,28.66,575920.29,70308.74,1491.27,0,0.0,0.0,0.0,0.4,  일반 목적용 기계 제조업,0.0,0.0,0.0,0.0,1.0,0.0
SNT에너지,100840,2014-12,41.09,-2.3,-0.25,-5.96,4.82,20.92,16.12,4.64,5.55,0.0,0.0,3.66,0.79,11.46,2.59,2.02,7.05,1.2,2.31,1.38,5.17,222.54,199.37,50.89,46.6,0.0,-2.4,-0.96,0.0,68.21,50.16,55.99,158.47,36.88,31.79,10.41,18.9,30.83,550413.68,71886.89,1396.84,0,0.0,0.0,0.0,0.43,  일반 목적용 기계 제조업,0.0,0.0,0.0,0.0,1.0,0.0
SNT에너지,100840,2015-12,359.1,3.84,-1.13,7.96,11.4,7.15,22.22,10.39,12.31,0.0,0.0,8.71,0.84,14.23,2.18,2.18,8.57,1.18,2.86,1.47,4.34,286.28,269.65,49.36,36.64,0.0,-13.31,-4.34,0.0,73.18,54.83,58.21,216.31,27.78,26.82,5.81,8.93,37.88,511700.68,61967.59,1362.91,0,0.0,0.0,0.0,0.35,  일반 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
SNT에너지,100840,2016-12,7777.0,10.07,-0.48,15.05,-0.69,-2.31,19.33,0.65,0.72,0.0,0.0,0.5,0.77,23.46,1.86,2.15,9.48,1.1,2.5,1.28,4.64,207.24,200.61,57.56,51.45,0.0,15.74,7.32,0.0,66.03,58.9,60.84,202.26,44.47,33.97,3.2,6.19,31.49,541963.51,67897.94,1596.52,0,0.0,0.0,0.0,0.34,  일반 목적용 기계 제조업,0.0,0.0,0.0,0.0,1.0,0.0
SNT에너지,100840,2017-12,7777.0,-13.73,-1.12,-18.34,1.75,-27.55,20.66,2.49,1.98,0.0,0.0,1.41,0.57,32.09,1.49,1.57,9.02,0.79,1.99,0.96,2.97,351.97,347.24,116.39,28.42,0.0,22.15,8.0,0.0,77.87,56.81,57.59,300.69,21.01,22.13,1.34,1.88,41.23,599104.74,77328.97,1539.83,0,0.0,0.0,0.0,0.41,  일반 목적용 기계 제조업,0.0,1.0,0.0,0.0,1.0,0.0
SNT에너지,100840,2018-12,-7777.0,-6.42,-0.94,-10.06,-1.09,-24.21,14.88,1.31,0.78,0.0,0.0,0.63,0.48,29.63,2.05,1.2,9.3,0.6,2.4,0.85,2.25,492.86,474.82,188.8,21.5,0.0,8.91,3.17,0.0,82.31,53.32,55.35,193.19,13.64,17.69,3.66,4.59,44.12,607848.52,79512.34,1478.9,0,0.0,0.0,0.0,0.49,  일반 목적용 기계 제조업,0.0,0.0,0.0,0.0,0.0,0.0
SNT에너지,100840,2019-12,1771.27,17.94,0.47,30.03,6.17,45.38,16.73,7.24,6.12,4.79,8.19,4.76,0.66,21.53,3.2,1.75,11.8,0.85,2.99,1.13,3.1,303.82,288.69,31.18,36.31,0.0,-14.92,-6.32,0.0,73.36,58.33,61.39,358.21,27.54,26.64,4.98,7.42,41.19,641455.03,12325.47,1748.15,29.95140874,10.99,17.2,192124.82,0.36,  일반 목적용 기계 제조업,0.0,0.0,0.0,0.0,1.0,0.0
STX,11810,2011-12,1.66,-14.09,-43.6,-37.48,18.06,47.5,7.57,3.73,12.57,4.14,3.93,3.93,1.05,14.81,10.91,5.26,13.95,3.37,1.53,3.21,-19.52,70.06,54.61,11.43,173.19,26.27,-0.52,-0.29,-1.25,36.6,21.31,27.33,152.08,106.57,63.4,22.04,-51.57,-11.68,2016729.59,1297910.71,13352.49,66.287736,10.01,8.78,1336844.39,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,1.0
STX,11810,2012-12,-3.12,-3.19,27.63,3.76,-21.36,3.22,-3.15,-7.97,-28.69,-7.98,-6.67,-9.53,1.2,25.52,10.56,6.61,17.76,3.6,1.79,4.23,-14.02,62.81,55.08,12.95,236.31,30.86,4.3,2.49,9.8,29.73,25.69,29.29,172.8,156.85,70.27,12.3,-20.78,-17.35,2248792.0,1440170.67,13512.08,-16.56427095,-2.76,-2.27,-372496.0,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
STX,11810,2013-12,-10.71,-73.5,-79.37,-46.53,66.17,-60.24,-28.23,-65.14,-320.09,-30.01,-39.27,-49.79,0.76,22.71,5.67,3.89,9.16,4.91,0.91,2.15,-10.1,62.06,54.71,5.09,363.41,70.92,10.3,7.79,20.03,-37.96,52.11,59.11,127.51,250.89,137.96,11.85,-19.39,-36.13,1217570.62,810468.93,7584.86,0,-92.75,-50.83,-7034740.11,0.0,  상품 종합 도매업,0.0,1.0,0.0,0.0,0.0,0.0
STX,11810,2014-12,0.76,-6.52,-49.85,12.6,-81.62,-33.27,7.42,23.28,-182.97,2.75,2.18,29.3,1.26,10.03,6.21,10.1,9.99,-7.86,1.08,1.94,31.16,113.3,86.97,14.11,1239.93,61.12,2.35,1.67,3.56,7.46,54.66,71.2,180.51,842.07,92.54,23.24,197.92,8.36,871612.9,35500.0,10120.98,0,40.25,30.9,4073879.03,0.0,  상품 종합 도매업,1.0,1.0,0.0,0.0,1.0,0.0
STX,11810,2015-12,-0.84,0.97,-5.9,0.95,-22.76,-0.23,2.74,-3.0,-59.01,-2.71,-2.1,-3.88,1.29,6.05,7.61,15.55,11.01,19.65,1.38,1.82,92.05,104.09,67.59,8.89,1651.71,61.6,-3.85,-2.82,-5.9,5.71,46.23,71.19,93.87,1198.04,94.29,35.06,892.68,2.8,799803.15,34661.42,9978.14,78.33325129,6.28,4.88,626511.81,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
STX,11810,2016-12,-0.91,-44.15,-27.52,-46.09,-356.99,5.48,4.93,-26.59,-354.26,-3.46,-1.99,-46.33,1.74,6.03,12.06,19.61,13.14,-13.32,1.54,2.48,-7.04,49.89,26.7,4.89,314.07,100.73,2.02,1.22,2.94,-46.71,36.77,68.72,107.47,294.84,146.71,46.5,-46.3,-69.01,612341.67,275.0,5897.58,-469.7363944,-48.77,-20.07,-2876391.67,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,1.0
STX,11810,2017-12,2.02,-11.33,-4.01,-2.17,-87.13,4.87,4.73,18.54,-232.18,6.6,2.44,50.09,2.7,8.43,16.7,24.97,17.15,-12.53,2.22,3.75,-46.14,85.88,53.1,17.24,1374.49,44.84,13.52,4.38,28.1,6.78,46.88,75.82,90.72,1301.65,93.22,38.17,-232.27,-12.46,591563.03,30957.98,5273.46,591.1046082,66.31,23.07,3496756.3,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,1.0,0.0
STX,11810,2018-12,-1.12,-11.71,4.93,-11.12,50.44,-16.68,1.33,0.61,17.09,-2.5,-0.98,1.54,2.54,9.54,12.14,20.73,15.56,28.2,2.8,3.34,-73.79,91.21,63.3,9.55,765.34,59.81,5.32,1.74,7.87,11.56,52.96,76.32,168.05,724.06,88.44,30.61,-317.69,-7.35,674845.45,33418.18,5036.92,112.5119556,15.07,5.56,759281.82,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,0.0,0.0
STX,11810,2019-12,0.11,1.09,21.6,-8.62,-12.08,-2.12,3.16,-2.26,-55.22,0.31,0.12,-5.96,2.64,11.48,10.11,17.88,16.44,24.45,2.96,3.64,-55.09,87.86,60.85,9.1,895.02,54.96,-4.72,-1.62,-7.73,10.05,47.78,68.99,137.76,781.31,89.95,30.74,-222.41,-9.53,777750.0,33051.72,4828.51,56.60005099,9.12,3.47,440206.9,0.0,  상품 종합 도매업,0.0,0.0,0.0,0.0,1.0,0.0
TCC스틸,2710,2011-12,1.41,9.56,4.88,5.46,0.1,11.61,8.19,0.89,2.02,2.63,2.22,1.05,1.18,6.39,6.82,6.24,14.18,2.28,2.46,2.88,57.51,110.8,62.71,3.21,101.53,31.48,-6.46,-2.87,-10.34,49.62,22.86,40.39,220.36,73.45,50.38,43.4,445.09,3.94,264524.96,198418.03,1442.32,60.9653517,11.18,9.88,161268.57,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,0.0,1.0
TCC스틸,2710,2012-12,0.57,20.4,70.34,19.05,0.25,-2.54,8.66,0.02,0.06,1.19,1.18,0.02,1.0,5.08,6.55,4.39,12.94,2.22,1.82,2.49,37.52,113.94,61.44,8.23,142.04,37.28,-2.31,-1.48,-3.64,41.31,21.53,39.93,171.22,84.83,58.69,46.08,376.6,4.89,397750.77,257887.53,1714.78,39.29326863,9.11,9.94,156289.28,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,0.0,1.0
TCC스틸,2710,2013-12,-0.59,-0.6,8.84,0.73,-8.96,-0.1,5.34,-3.98,-9.24,-1.42,-1.55,-3.66,0.92,4.35,7.02,3.33,12.53,2.32,1.52,2.28,15.58,141.27,66.03,8.87,164.27,40.86,-5.0,-3.38,-7.61,37.84,18.92,40.47,175.95,75.7,62.16,53.26,182.3,11.82,487521.67,325476.59,1748.26,26.42033425,7.37,8.0,128804.86,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,0.0,0.0
TCC스틸,2710,2014-12,0.02,1.34,-3.15,5.99,-8.12,3.63,6.82,-3.05,-8.01,0.06,0.07,-2.89,0.95,4.0,6.6,3.37,13.53,2.63,1.48,2.29,-20.58,82.22,38.38,2.07,191.48,47.01,-7.0,-4.88,-9.78,34.31,19.76,42.33,227.51,150.05,65.69,53.32,-246.54,-9.15,482432.29,348343.44,1800.66,45.14043293,12.09,12.84,217772.03,0.0,  1차 철강 제조업,0.0,1.0,0.0,0.0,0.0,0.0
TCC스틸,2710,2015-12,2.17,-31.69,-52.61,2.98,-54.5,-4.47,8.85,-22.23,-80.14,3.42,3.2,-23.77,1.07,5.22,6.38,4.44,13.02,3.61,1.52,2.09,11.45,156.35,124.48,6.79,337.6,40.75,1.48,0.87,2.81,22.85,50.8,63.81,176.61,178.6,77.15,20.39,56.56,23.0,255729.21,274240.52,1339.48,0,12.44,9.44,166588.22,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,1.0,1.0
TCC스틸,2710,2016-12,2.53,-24.84,-9.97,-49.71,20.14,-10.36,9.35,3.81,17.9,4.66,3.45,5.14,1.35,7.99,7.03,6.51,13.93,4.69,1.89,2.46,33.5,128.15,73.14,9.46,173.78,35.79,-1.45,-0.59,-2.58,36.53,24.36,42.69,224.23,91.2,63.47,42.93,195.42,9.38,233184.73,263418.65,1021.35,126.1216317,28.79,18.33,294096.39,0.0,  1차 철강 제조업,0.0,1.0,0.0,0.0,0.0,1.0
TCC스틸,2710,2017-12,1.55,-1.49,-8.89,-0.44,-2.34,-11.94,8.79,0.38,1.47,2.89,2.07,0.54,1.39,6.82,7.23,6.33,17.12,3.83,2.19,3.25,-19.66,75.13,42.16,5.42,176.16,40.02,-10.25,-4.66,-16.34,36.21,24.21,43.15,238.94,158.6,63.79,43.89,-132.58,-14.28,208212.69,278043.25,984.78,104.3601278,22.06,15.71,217291.02,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,0.0,0.0
TCC스틸,2710,2018-12,3.3,9.36,-5.2,26.55,11.23,5.57,8.54,2.36,9.15,5.85,4.13,3.34,1.42,6.2,8.82,7.2,15.53,3.88,2.23,3.03,14.01,163.32,89.05,24.95,171.53,40.33,5.28,2.46,8.27,36.83,27.22,49.93,127.35,83.01,63.17,45.47,117.3,19.36,200621.86,273690.53,1100.29,136.7508145,24.93,18.39,274352.02,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,0.0,0.0
TCC스틸,2710,2019-12,2.27,3.09,6.16,-2.09,4.1,5.81,7.22,1.15,4.4,4.15,2.94,1.63,1.41,5.72,9.68,7.59,13.95,3.82,2.24,2.9,-51.42,89.76,46.01,9.02,168.92,42.13,3.74,1.69,5.57,37.19,24.31,47.42,152.02,142.07,62.81,48.74,-427.06,-5.41,206582.88,294623.87,1142.58,131.0131094,23.69,17.03,270650.65,0.0,  1차 철강 제조업,0.0,0.0,0.0,0.0,1.0,1.0
강스템바이오텍,217730,2015-12,-5.41,-74.53,-93.58,-7.23,-63.61,-97.68,82.97,-387.59,-14.46,0.0,0.0,-9.35,0.02,1.51,0.83,0.06,1.02,0.04,0.07,0.08,0.19,637.19,625.9,211.66,17.64,0.0,166.89,421.07,0.0,85.01,74.3,75.64,238.87,13.96,14.99,1.77,2.1,63.77,48064.6,0.0,402.95,0,0.0,0.0,0.0,255.88,  기초 의약물질 및 생물학적 제제 제조업,1.0,0.0,0.0,0.0,0.0,0.0
강스템바이오텍,217730,2016-12,-18.89,89.9,35.55,100.92,8.19,-43.23,93.16,-984.85,-37.55,0.0,0.0,-22.92,0.02,0.13,1.59,0.24,4.2,0.04,0.06,0.03,0.05,1175.05,1157.01,59.67,106.48,0.0,-23.7,-687.98,0.0,48.43,78.8,80.03,61.63,14.06,51.57,1.54,1.68,73.22,37608.04,0.0,600.53,0,0.0,0.0,0.0,656.04,  기초 의약물질 및 생물학적 제제 제조업,0.0,0.0,0.0,1.0,0.0,0.0
강스템바이오텍,217730,2017-12,-8.15,-6.18,208.99,-35.95,7.36,540.04,35.68,-126.27,-45.57,-24.21,-128.52,-23.61,0.12,2.08,2.52,0.65,7.12,0.23,0.24,0.17,0.97,396.43,369.34,61.46,92.79,13.07,-45.52,-167.44,-199.83,51.87,49.83,53.49,35.57,26.01,48.13,6.83,9.14,40.0,78698.88,0.0,629.32,-10.95297248,-1.37,-7.08,-8619.87,123.43,  기초 의약물질 및 생물학적 제제 제조업,0.0,0.0,0.0,0.0,0.0,0.0
강스템바이오텍,217730,2018-12,-12.31,55.08,14.44,94.06,94.35,0.36,12.84,-155.96,-39.67,-19.43,-127.59,-23.75,0.15,4.38,1.85,0.65,6.06,0.25,0.38,0.25,0.63,244.28,234.71,16.06,53.83,8.45,-43.19,-120.69,-178.79,65.01,64.31,66.94,114.06,42.15,34.99,3.92,6.63,39.53,62843.58,0.0,822.4,-59.54323191,-4.55,-36.34,-37419.1,687.27,  기초 의약물질 및 생물학적 제제 제조업,0.0,0.0,0.0,0.0,0.0,0.0
강스템바이오텍,217730,2019-12,-21.5,55.26,106.2,13.09,44.42,-34.49,-7.07,-439.57,-45.39,-24.78,-385.6,-28.25,0.06,5.88,1.27,0.26,5.0,0.1,0.17,0.12,0.34,268.99,267.69,37.29,65.37,7.02,-27.6,-206.5,-155.4,60.47,48.52,48.76,53.91,29.98,39.53,0.48,0.77,30.63,51525.18,0.0,1114.15,-255.8431363,-11.83,-223.93,-131823.63,4440.03,  기초 의약물질 및 생물학적 제제 제조업,0.0,0.0,1.0,0.0,0.0,1.0
강원에너지,114190,2012-12,58.37,66.16,12.89,67.86,47.36,112.0,19.75,8.43,29.61,0.0,0.0,12.55,1.49,21.91,3.82,25.57,6.75,3.51,2.59,1.66,7.74,151.93,144.74,10.65,147.2,0.0,11.25,5.62,0.0,40.45,85.91,90.18,236.27,146.73,59.55,4.73,13.84,30.82,41716.85,28996.0,883.74,0,0.0,0.0,0.0,1.86,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,0.0,0.0,0.0,0.0,0.0
강원에너지,114190,2013-12,18.11,-18.84,8.4,-23.52,27.06,-52.42,23.18,7.74,9.57,0.0,0.0,4.85,0.63,13.2,1.74,11.01,4.14,1.24,1.27,0.71,2.9,231.75,223.89,111.08,57.9,0.0,26.03,13.65,0.0,63.33,82.09,84.97,228.9,57.9,36.67,3.39,5.96,48.31,37521.86,26233.0,646.8,0,0.0,0.0,0.0,3.64,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,1.0,0.0,0.0,0.0,0.0
강원에너지,114190,2014-12,39.01,-7.46,108.97,-20.72,9.96,1.62,21.2,2.18,2.33,0.0,0.0,1.61,0.74,21.22,2.35,6.96,6.49,1.07,2.39,0.93,3.2,294.21,283.74,72.26,32.89,0.0,7.16,2.31,0.0,75.25,70.21,72.8,280.04,32.88,24.75,3.56,5.39,48.05,66277.48,21865.37,456.04,0,0.0,0.0,0.0,3.71,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,1.0,0.0,1.0,0.0,0.0
강원에너지,114190,2015-12,187.51,20.74,-2.92,20.38,8.79,-5.11,17.15,0.22,1.68,1.19,0.97,1.2,0.66,27.28,2.15,4.96,5.46,0.93,2.29,0.91,2.1,333.65,327.11,169.33,51.03,11.7,7.59,4.05,0.0,66.21,72.19,73.64,175.75,33.33,33.79,1.96,2.8,51.57,75742.58,23983.93,642.54,77.6333531,9.15,16.93,58801.5,3.58,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,1.0,0.0,0.0,0.0,0.0
강원에너지,114190,2016-12,-241.54,-9.68,15.13,-14.64,-2.64,-8.45,16.59,-2.66,-2.02,-1.61,-3.1,-1.38,0.52,44.95,1.83,3.06,5.94,0.76,1.66,0.73,2.03,444.3,441.52,131.49,40.11,12.96,-14.22,-7.43,-31.41,71.37,69.16,69.59,508.19,21.95,28.63,0.62,0.81,53.93,77921.3,21850.0,612.59,82.96211359,10.55,19.26,64645.16,4.56,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,0.0,0.0,0.0,0.0,0.0
강원에너지,114190,2017-12,-26.56,20.72,4.06,26.72,-12.32,93.99,1.05,-7.86,-12.48,-6.56,-6.81,-7.57,0.96,233.04,2.24,5.44,7.95,1.59,2.45,1.35,4.77,202.02,200.95,41.76,92.91,8.76,-21.72,-11.88,-119.41,51.84,72.66,73.05,295.63,69.76,48.16,0.53,1.05,36.89,68172.66,20335.09,680.14,7.357553074,0.74,0.84,5015.84,0.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,0.0,0.0,0.0,0.0,1.0
강원에너지,114190,2018-12,0.2,0.71,-4.03,3.66,3.93,4.72,6.86,1.99,3.47,0.37,0.4,1.83,0.92,176.8,1.95,5.7,6.49,1.74,1.94,1.24,6.38,161.8,160.55,45.27,86.93,7.67,-15.9,-8.08,-96.39,53.5,74.6,75.18,375.08,86.86,46.5,0.77,2.02,28.72,73271.7,23323.13,788.62,133.0380584,12.36,13.5,97479.24,0.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,0.0,0.0,0.0,0.0,0.0
강원에너지,114190,2019-12,-8.38,-39.69,-29.68,-56.71,-57.92,-50.47,-14.43,-83.78,-99.95,-22.83,-40.37,-47.39,0.57,146.98,1.51,3.38,4.48,1.19,1.08,0.84,-287.17,99.04,98.65,11.8,167.94,18.59,-4.53,-3.78,-15.27,37.32,53.75,53.96,178.77,145.99,62.68,0.39,-40.08,-0.52,25721.08,38766.43,528.99,-890.137405,-43.28,-57.58,-228952.99,0.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업",0.0,0.0,0.0,0.0,0.0,1.0
갤럭시아에스엠,11420,2011-12,6.31,18.29,-6.53,52.79,8.4,-16.41,18.25,6.15,11.98,12.41,10.91,6.99,1.14,1173.34,5.47,61.31,40.59,1.95,2.73,2.32,10.53,157.4,157.27,56.39,78.49,4.21,3.72,1.56,38.81,56.03,54.62,54.66,430.89,61.98,43.97,0.08,0.22,19.93,20162.38,8861.35,1219.2,0,36.11,34.42,440251.08,0.0,  스포츠 서비스업,0.0,0.0,0.0,0.0,0.0,0.0
갤럭시아에스엠,11420,2012-12,3.79,-2.51,354.01,0.38,2.51,16.31,13.61,0.71,1.52,4.66,3.77,0.87,1.24,1648.48,5.14,26.64,32.38,2.15,2.9,2.23,9.73,184.17,183.89,59.08,69.76,7.84,24.22,7.95,126.85,58.91,56.2,56.28,142.92,51.88,41.09,0.15,0.33,25.72,84674.12,74200.45,1099.48,0,25.7,20.53,282609.75,0.0,  스포츠 서비스업,0.0,0.0,0.0,0.0,0.0,0.0
갤럭시아에스엠,11420,2013-12,1.9,-14.42,-8.69,-19.61,-17.04,-15.64,10.06,-3.74,-7.33,1.83,1.61,-4.26,1.14,509.83,4.76,14.33,26.27,1.96,2.71,2.08,14.52,147.37,146.43,24.03,75.11,11.75,22.7,7.89,82.85,57.11,52.54,52.87,127.16,62.83,42.89,0.63,1.98,16.99,61852.16,53772.3,752.73,0,12.06,9.78,90809.0,0.0,  스포츠 서비스업,0.0,0.0,0.0,1.0,0.0,1.0
갤럭시아에스엠,11420,2014-12,-0.88,20.29,-1.22,34.39,7.97,-5.49,8.36,-0.58,-1.14,-1.02,-0.96,-0.62,1.06,126.65,3.68,14.28,22.13,1.96,2.3,1.88,9.89,149.66,146.81,14.66,95.1,9.74,10.1,5.08,50.53,51.26,57.95,59.07,148.39,77.0,48.74,1.9,5.73,19.6,48492.4,62622.0,718.64,0,12.1,12.48,86951.59,0.0,  스포츠 서비스업,0.0,0.0,0.0,1.0,0.0,0.0
갤럭시아에스엠,11420,2015-12,5.69,51.71,-4.9,66.12,114.34,42.35,10.35,2.98,5.11,3.69,3.36,3.27,1.1,215.42,4.29,20.96,23.61,1.71,3.05,1.76,4.53,263.29,263.23,130.54,38.09,2.01,6.28,1.91,86.37,72.41,64.66,64.68,158.1,33.92,27.59,0.03,0.04,40.11,31239.06,42669.98,738.57,0,15.59,17.14,115115.91,0.0,  스포츠 서비스업,0.0,0.0,0.0,1.0,0.0,1.0
갤럭시아에스엠,11420,2016-12,-18.76,-14.91,-10.91,-14.62,-9.84,-15.76,1.8,-2.97,-3.3,-5.84,-7.06,-2.46,0.83,9162.92,4.16,19.16,14.61,1.11,3.23,1.28,4.13,304.3,304.3,155.02,30.32,0.72,4.62,1.19,149.54,76.73,64.9,64.9,147.38,27.79,23.27,0.0,0.0,43.57,24190.07,37734.41,546.21,0,9.68,10.75,52872.8,0.0,  스포츠 서비스업,0.0,0.0,0.0,0.0,0.0,0.0
갤럭시아에스엠,11420,2017-12,-35.52,-14.74,-85.93,-24.2,-9.71,-29.16,-0.41,-15.82,-13.83,-6.55,-9.51,-10.9,0.69,inf,3.02,25.25,10.25,0.87,3.25,1.12,3.73,328.78,328.78,112.86,23.06,0.0,-45.97,-11.51,0.0,81.26,57.7,57.7,247.51,21.59,18.74,0.0,0.0,40.15,2889.46,0.0,395.48,0,-0.32,-0.43,-1284.21,0.0,  스포츠 서비스업,0.0,0.0,0.0,0.0,0.0,1.0
갤럭시아에스엠,11420,2018-12,-157.86,-33.27,-30.89,-50.43,-34.63,-40.83,-24.33,-72.54,-47.79,-24.89,-46.86,-38.52,0.53,inf,2.62,71.66,9.44,0.66,2.74,1.03,5.82,213.65,213.65,121.29,25.62,0.0,-75.2,-23.12,0.0,79.61,42.86,42.86,204.31,25.2,20.39,0.0,0.0,22.8,2266.69,0.0,299.58,0,-29.39,-44.29,-88031.98,0.0,  스포츠 서비스업,0.0,0.0,0.0,0.0,0.0,0.0
경동인베스트,12320,2011-12,11.03,22.21,8.69,36.91,8.21,35.8,5.86,1.64,7.73,3.94,1.94,3.33,2.03,218.99,5.99,6.37,5.21,4.71,3.57,3.5,30.38,124.89,123.61,24.93,145.55,5.41,16.67,5.35,182.47,40.73,60.33,60.95,82.41,119.83,59.27,1.02,5.13,12.15,1083906.68,0.0,3615.49,30.79216236,9.23,5.0,333758.3,0.0,  기타 금융업,0.0,0.0,0.0,0.0,0.0,1.0
경동인베스트,12320,2012-12,17.71,20.81,-0.03,33.36,9.48,35.45,4.84,1.71,10.04,4.51,1.99,3.88,2.26,177.61,6.09,8.28,4.94,5.86,3.69,3.51,30.48,125.27,122.11,31.26,170.97,3.93,15.66,4.78,251.34,36.9,65.58,67.28,71.64,145.53,63.1,2.53,12.53,13.57,1052301.64,0.0,4260.3,45.17501887,11.16,5.39,475377.46,0.0,  기타 금융업,0.0,0.0,0.0,0.0,0.0,0.0
경동인베스트,12320,2013-12,27.91,-0.41,6.8,-4.41,11.7,11.41,4.63,1.79,10.55,4.19,1.81,4.13,2.31,155.34,6.53,8.93,4.96,5.9,3.79,3.5,30.65,130.52,128.23,38.5,141.61,3.95,15.56,3.94,230.63,41.39,63.44,64.58,70.53,119.54,58.61,1.75,7.5,15.1,1099269.89,0.0,4169.58,44.38041306,11.7,5.06,487860.52,0.0,  기타 금융업,0.0,0.0,0.0,0.0,0.0,0.0
경동인베스트,12320,2014-12,20.25,9.61,35.24,-1.49,21.8,-6.64,5.07,2.92,13.73,3.8,1.84,6.01,2.06,154.23,6.54,6.86,5.45,4.71,3.67,3.37,24.07,139.31,135.97,39.43,117.43,6.53,6.31,1.73,52.21,45.99,56.65,58.04,80.65,90.58,54.01,2.4,8.5,16.38,1426226.73,0.0,4683.65,20.28578424,6.18,3.13,289321.28,0.0,  기타 금융업,0.0,0.0,0.0,0.0,0.0,0.0
경동인베스트,12320,2015-12,-4.35,-11.58,9.7,-25.41,-5.1,-38.37,5.22,-1.32,-3.59,-1.07,-0.83,-1.71,1.29,113.75,4.69,3.51,4.77,2.71,2.46,2.4,17.94,145.53,143.4,21.85,102.58,12.7,-2.49,-0.92,-9.93,49.36,48.25,48.96,100.26,68.16,50.64,1.46,4.67,15.32,1440786.88,0.0,4069.06,-7.422033131,-2.63,-1.91,-106935.68,0.0,  기타 금융업,0.0,0.0,0.0,0.0,0.0,1.0
경동인베스트,12320,2016-12,7.92,-3.57,2.47,-10.98,1.99,-26.32,9.91,1.62,3.29,2.5,2.43,1.67,1.03,110.36,4.12,2.44,4.9,2.03,2.09,2.19,13.8,150.74,147.5,24.15,91.54,13.11,-2.17,-0.99,-7.92,52.21,44.23,45.2,110.59,57.43,47.79,2.15,6.39,15.22,1711130.27,0.0,3937.49,5.327387008,2.32,2.21,91158.53,0.0,  기타 금융업,0.0,0.0,0.0,0.0,0.0,0.0
경동인베스트,12320,2017-12,9.05,-46.78,-63.85,-53.17,-31.9,-83.5,27.86,26.62,10.51,4.22,18.65,6.02,0.23,11.18,1.06,0.58,1.68,0.39,0.53,0.52,2.43,307.43,289.07,25.46,49.67,21.84,21.88,22.31,33.26,66.81,37.4,39.77,2621.97,19.36,33.19,5.97,8.85,26.83,16114923.27,0.0,54479.67,0,9.76,29.99,5319045.46,0.0,  기타 금융업,1.0,0.0,0.0,0.0,0.0,0.0
